,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125
t9,0.198770508,0.158326507,0.191804275,0.437508196,0.390881896,0.217622757,0.312463105,0.180618465,0.16324307,0.194062009,0.137445927,0.225736886,0.087971441,0.132487819,0.296937495,0.263410091,0.691606939,0.731409132,0.442185789,0.238308027,0.178775266,0.392873943,0.205681056,0.537353396,0.422223121,0.416324019,0.274241298,0.467990398,0.408889651,0.274912626,0.221029684,0.301534593,0.315688521,0.175430655,0.402335256,0.793717682,0.50011611,0.438809007,0.568398118,0.411670536,0.528443813,0.673526049,0.1672097,0.241582468,0.142655343,0.156444758,0.154277891,0.312555462,0.454482108,0.092717126,0.137418315,0.276561171,0.149137154,0.295546085,0.263991416,0.171924815,0.166541874,0.137445927,0.123918541,0.160237372,0.16487664,0.152068153,0.14279215,0.276892811,0.158039182,0.109600313,0.130027294,0.122376986,0.15194273,0.134146616,0.366046041,0.150914699,0.114997625,0.129840419,0.1578971,0.16324307,0.279904664,0.212422907,0.391984463,0.258182317,0.505326986,0.713905215,0.3234227,0.273803413,0.191835761,0.985388994,0.153011516,0.1443066,0.138097718,0.143629029,0.145678833,0.150134623,0.14162299,0.137043178,0.137785882,0.142029613,0.154583082,0.175400332,0.173731253,0.140543789,0.149145678,0.164399952,0.195124537,0.228821144,0.161711499,0.166863427,0.302098513,0.149229437,0.138572603,0.135761231,0.24974589,0.290720582,0.254660606,0.117069028,0.145462379,0.113272756,0.199425519,0.180909127,0.176371977,0.208923087,0.131669357,0.161607713,0.141913742,0.143748119,0.128454059,0.14422515
t10,0.194651976,0.160259485,0.192588732,0.43516013,0.392036974,0.215653583,0.310557574,0.180268332,0.160565853,0.188637733,0.140604362,0.231701866,0.08889024,0.13533242,0.290816486,0.261086971,0.72133404,0.733893991,0.442822278,0.216854185,0.183276057,0.381153435,0.20554629,0.542319953,0.40703094,0.398108006,0.275661379,0.474886,0.389205486,0.271425247,0.219746307,0.323230058,0.335860074,0.176411107,0.443991899,0.762666166,0.512877524,0.441928983,0.565610349,0.397298992,0.558349311,0.676941872,0.163919598,0.24971135,0.139933825,0.156653538,0.154984966,0.303926229,0.458808571,0.092904523,0.137421906,0.298639596,0.147325173,0.294835389,0.252529621,0.190918371,0.163140252,0.140604362,0.121896893,0.158675283,0.167376235,0.153345972,0.146332487,0.306382447,0.157587469,0.112057112,0.130267724,0.126239911,0.150352806,0.131949544,0.369084775,0.152787611,0.117665827,0.134015024,0.157043129,0.160565853,0.278723627,0.21277149,0.391681492,0.271620542,0.483624578,0.697868109,0.357476413,0.269373626,0.189454228,0.95185107,0.151285946,0.144695029,0.138479143,0.14459987,0.144336239,0.149433479,0.142602906,0.136733487,0.139189065,0.140392184,0.153176308,0.175612867,0.173570544,0.141730219,0.150030687,0.165073186,0.194969639,0.22840479,0.162400752,0.169258505,0.30676645,0.147499755,0.134664193,0.136325732,0.244827271,0.278761685,0.249800175,0.116240151,0.141777873,0.119401217,0.194583401,0.170078844,0.171771556,0.210358098,0.132001504,0.157172665,0.139570698,0.143805832,0.128906667,0.144897208
t11,0.187745839,0.158550382,0.190420821,0.41359514,0.389264852,0.213371232,0.309229881,0.179993004,0.157855853,0.183289915,0.141389579,0.232288793,0.088243425,0.133822635,0.28904888,0.258948445,0.711504221,0.748041272,0.444622427,0.215993479,0.185180202,0.369714856,0.205048814,0.553162396,0.40108335,0.392603815,0.277086228,0.476831555,0.369771898,0.26727125,0.218760073,0.346799523,0.358210206,0.177460268,0.486814618,0.732997358,0.507346988,0.441734761,0.562444329,0.391395032,0.546692729,0.622493148,0.165457651,0.245457485,0.140992582,0.152794302,0.155041322,0.314033568,0.454529136,0.091794461,0.133878306,0.305190712,0.150661021,0.298616111,0.242997438,0.210955948,0.164676398,0.141389579,0.122547865,0.161224291,0.163687348,0.150049716,0.145519242,0.314142346,0.157334715,0.108615689,0.129980147,0.123627909,0.148755431,0.132470906,0.359379828,0.149656251,0.117304221,0.132381812,0.153744519,0.157855853,0.277545899,0.213120371,0.39137876,0.285502017,0.462780774,0.673936188,0.394228905,0.264990121,0.187087566,0.919728816,0.149568602,0.145083874,0.138860956,0.145573393,0.142998695,0.148733661,0.143585518,0.136424035,0.14059782,0.138762265,0.151774973,0.175825492,0.173409879,0.142920628,0.150917903,0.165747643,0.194814801,0.227988884,0.163091317,0.1716692,0.311484605,0.145778373,0.130798683,0.136891112,0.239967346,0.267130643,0.244996727,0.115413278,0.138131127,0.125640571,0.185685709,0.170465261,0.167814836,0.21059218,0.136167884,0.154255643,0.139711067,0.141622618,0.129671857,0.144421071
t12,0.180944547,0.156824678,0.18826282,0.392921597,0.386505514,0.211102128,0.30790627,0.182239905,0.155160084,0.183408916,0.141908661,0.232458115,0.087477684,0.131985962,0.287648469,0.256835282,0.700950027,0.762767315,0.446455091,0.215708137,0.18696025,0.362219185,0.204346746,0.564872622,0.39616701,0.388483882,0.277829617,0.474704653,0.351047099,0.263158113,0.217776254,0.371646643,0.382732064,0.178512424,0.532131016,0.708041191,0.501713157,0.441511363,0.559292555,0.385633349,0.534915149,0.572153747,0.167002127,0.239980578,0.142448068,0.148560762,0.155030072,0.324377477,0.450285196,0.090543993,0.129979938,0.309985965,0.154612005,0.302938938,0.233860761,0.232082784,0.166773438,0.141908661,0.123499081,0.164255753,0.159355342,0.146280155,0.144222006,0.319407314,0.157104298,0.104560934,0.129633933,0.12032032,0.147163555,0.133296922,0.348497748,0.146000952,0.116604283,0.13011089,0.150205955,0.155160084,0.276227683,0.217792541,0.390904576,0.300425261,0.443444967,0.645832002,0.430453509,0.260652184,0.186118469,0.887586057,0.147859424,0.145473108,0.139243186,0.146549538,0.141666129,0.148035228,0.144570857,0.13611488,0.142012194,0.137139812,0.150379062,0.17603828,0.173249304,0.144115046,0.151807323,0.166423365,0.194660023,0.227573365,0.163783133,0.174095646,0.316253841,0.144065246,0.126975328,0.137457415,0.235165,0.255814016,0.240249202,0.114588387,0.134521574,0.131993905,0.179910377,0.173854142,0.165857643,0.210454419,0.139162958,0.153238535,0.13838236,0.139768064,0.132404581,0.14384383
t13,0.174264222,0.155107126,0.186117068,0.373099178,0.383762032,0.208846122,0.306586593,0.184500322,0.152484193,0.184655517,0.142428517,0.232627451,0.086713724,0.130158842,0.286252618,0.254732847,0.690568268,0.777826071,0.448294342,0.215423018,0.188748747,0.357439876,0.203528404,0.576829553,0.391300261,0.384399116,0.277364165,0.472586274,0.333053857,0.259085119,0.216794908,0.397878021,0.408584684,0.179567546,0.581507862,0.699302375,0.496137947,0.441288054,0.556158185,0.37994042,0.523383498,0.525892377,0.168553159,0.234576702,0.143909529,0.144376501,0.155018806,0.334966272,0.446076185,0.089298218,0.126124501,0.314834058,0.158606559,0.307305008,0.224927142,0.254384547,0.168882474,0.142428517,0.124452949,0.167312473,0.155074164,0.142549843,0.142929494,0.324735463,0.156874031,0.100554332,0.129288033,0.117044121,0.145578697,0.13412486,0.337867588,0.142382607,0.115905747,0.127854571,0.146701783,0.152484193,0.274164826,0.229706109,0.3888053,0.31704998,0.42836073,0.618969679,0.463342398,0.256359071,0.187395245,0.854714572,0.146158352,0.145862818,0.139625847,0.14752835,0.140338555,0.147338137,0.145558909,0.135806009,0.143432215,0.135524765,0.14898856,0.176251128,0.173088774,0.145313442,0.152698889,0.167100281,0.194505289,0.227158278,0.164476275,0.176538035,0.320262283,0.142205864,0.123724274,0.137994409,0.229704961,0.246385396,0.236425415,0.114945956,0.131251082,0.13885954,0.181278437,0.174249187,0.165304869,0.212862104,0.139719158,0.153263763,0.13566494,0.141780719,0.13520126,0.143126115
t14,0.169587016,0.152446553,0.184399039,0.365651935,0.385954887,0.20660311,0.30527091,0.186774373,0.150870115,0.185906231,0.141376868,0.230724722,0.086133592,0.128116429,0.28366521,0.260218054,0.681372523,0.78976959,0.449330717,0.214308813,0.187382609,0.353637844,0.202711761,0.58623302,0.385139316,0.378366321,0.274605811,0.470476508,0.321218282,0.255051762,0.215637699,0.424290806,0.435879588,0.180625618,0.635516644,0.690885365,0.496169865,0.439901084,0.554124475,0.381433964,0.510259509,0.50775826,0.1689495,0.228677139,0.144647926,0.141043991,0.155541182,0.339158624,0.44249475,0.089375049,0.123659968,0.321477056,0.160403788,0.310389727,0.216573164,0.274617642,0.168921113,0.141376868,0.12522541,0.168312415,0.152249709,0.140334293,0.141929418,0.330962926,0.156117484,0.097723342,0.129158437,0.114333585,0.144030333,0.134203285,0.325250328,0.13977617,0.115734905,0.125838503,0.144649535,0.150870115,0.271071106,0.241985545,0.385410756,0.334751964,0.418572217,0.593268633,0.498467147,0.252110094,0.188676313,0.823293149,0.144465327,0.146252915,0.140008911,0.14850986,0.139015913,0.146642402,0.146549702,0.135497376,0.144857898,0.133917093,0.147603422,0.17646414,0.172928348,0.146515891,0.153592691,0.167778462,0.194350615,0.226743653,0.165170744,0.178996518,0.314195067,0.138444051,0.12713629,0.138154656,0.215625048,0.257039785,0.243538797,0.130406499,0.131773636,0.150930181,0.18265149,0.171367034,0.165973172,0.218256399,0.138516456,0.152695194,0.131865978,0.148072645,0.135170415,0.142368391
t15,0.169121146,0.147725344,0.183520213,0.382058114,0.398230433,0.204681873,0.299770951,0.189062178,0.15266341,0.187161103,0.135269731,0.222973496,0.086076379,0.125445604,0.278098643,0.285864502,0.674680769,0.793697715,0.448462576,0.211269557,0.177940145,0.349866837,0.201896876,0.58583039,0.374408484,0.365566462,0.271232337,0.460361779,0.315827012,0.251582682,0.212286055,0.435171366,0.464740783,0.196502537,0.681419969,0.682726204,0.50892067,0.435912699,0.554537475,0.399424225,0.493441999,0.547910094,0.168010235,0.220839813,0.142747477,0.140647396,0.158011392,0.333126873,0.44001466,0.09378241,0.125611037,0.334026456,0.154967189,0.309176892,0.209617883,0.284614414,0.162256256,0.135269731,0.12539953,0.162594751,0.154031605,0.142953128,0.141868412,0.34004727,0.153656647,0.098586798,0.129732981,0.113378018,0.142584294,0.131844491,0.30598563,0.140361622,0.117283031,0.124565944,0.147240311,0.15266341,0.267999887,0.25464803,0.382040232,0.353174865,0.408973843,0.568655312,0.53606385,0.248133466,0.189961746,0.793227792,0.142780304,0.146643445,0.140392393,0.149494037,0.137698218,0.145947993,0.147543237,0.135189027,0.146289304,0.132316723,0.146223575,0.176677242,0.172767952,0.147722378,0.154488713,0.168457896,0.194196045,0.226329431,0.165866509,0.181471244,0.308210075,0.134721786,0.13058199,0.138315007,0.202032387,0.267975867,0.250778764,0.146581098,0.13229695,0.163419023,0.178581715,0.167844027,0.169012219,0.222635403,0.137410715,0.151328534,0.127261043,0.151444152,0.133939445,0.141628206
t16,0.168655887,0.143065453,0.182643428,0.399049997,0.410825431,0.202854902,0.293206424,0.191363856,0.154465631,0.188420147,0.129266545,0.215370908,0.086019158,0.122795127,0.272604287,0.313146025,0.668060064,0.797648549,0.447595805,0.208253771,0.168730199,0.346366197,0.20108366,0.585428119,0.363916039,0.353107482,0.267885655,0.449629545,0.312769502,0.248152524,0.208930984,0.446041644,0.48644498,0.213363007,0.713023543,0.674671948,0.521980286,0.431955606,0.554950893,0.418107897,0.477140158,0.591169477,0.167073354,0.213154852,0.14085713,0.140251219,0.1604985,0.327174604,0.43754679,0.09824907,0.127573118,0.346934348,0.149610952,0.307967365,0.202784553,0.294850647,0.155710563,0.129266545,0.125573739,0.156965002,0.155822322,0.145591348,0.141807422,0.349316806,0.151212439,0.099452443,0.130308464,0.112425126,0.141144127,0.129501492,0.287532538,0.140948042,0.118838154,0.123298064,0.149849936,0.154465631,0.26495111,0.267711639,0.378693372,0.372363597,0.399559945,0.545061886,0.576402903,0.245046273,0.191251531,0.76443243,0.141103178,0.147034407,0.140776277,0.150480926,0.136385366,0.14525497,0.148539543,0.134880945,0.147726417,0.130723611,0.144849047,0.176890492,0.17260766,0.148932904,0.155386925,0.169138581,0.194041505,0.225915685,0.1665636,0.183962375,0.30230546,0.131038412,0.134061947,0.138475433,0.18890205,0.279205084,0.258148789,0.16352044,0.132821068,0.17634815,0.173531979,0.16532737,0.171853691,0.220863968,0.136971802,0.151146293,0.121348411,0.148869276,0.134340107,0.140905142
t17,0.168191165,0.138465673,0.1817687,0.416659296,0.423752427,0.201036543,0.286740273,0.193609864,0.156276897,0.189683393,0.123364717,0.207912713,0.085961968,0.120164774,0.267180562,0.342224002,0.661509573,0.801622331,0.446730614,0.205261216,0.159744337,0.344189733,0.199420393,0.585025966,0.353654265,0.340976,0.264565557,0.439118564,0.309680223,0.244754478,0.205592126,0.457048714,0.508877516,0.231098637,0.745651603,0.66603601,0.535359979,0.428029627,0.55536443,0.437526017,0.461330503,0.637911618,0.166138843,0.2056178,0.138976783,0.139855504,0.163002625,0.321300358,0.43509084,0.102776267,0.12954627,0.360216111,0.144333243,0.306761235,0.196069971,0.305335015,0.149280876,0.123364717,0.125748038,0.1514211,0.157621905,0.148249194,0.141746432,0.358776987,0.148784667,0.100320339,0.130884871,0.111474909,0.139709786,0.12717405,0.269840926,0.141535401,0.120400339,0.122034788,0.152478635,0.156276897,0.261924416,0.28119576,0.375369996,0.392366976,0.390325457,0.522426367,0.61979574,0.244181514,0.192545727,0.736828566,0.13943392,0.147425801,0.141160578,0.151470512,0.135077402,0.144563258,0.149538577,0.134573117,0.149169356,0.12913771,0.143479779,0.177103877,0.172447413,0.150147587,0.156287387,0.169820532,0.193887025,0.225502342,0.167262018,0.186470062,0.296479732,0.12739335,0.137576625,0.138635933,0.176210865,0.290739328,0.265652329,0.181280002,0.133345947,0.189741343,0.170767874,0.163719833,0.167918354,0.214332864,0.136533409,0.153194785,0.11775887,0.14797163,0.137976572,0.14040871
t18,0.167160854,0.13794075,0.18246229,0.414120615,0.42097795,0.199226692,0.280370265,0.193396121,0.156366035,0.188048139,0.120124452,0.206448004,0.086080015,0.121394448,0.262808681,0.378084302,0.655386984,0.786035836,0.449260563,0.202325955,0.154131487,0.34253183,0.19772093,0.593105614,0.347189575,0.335422993,0.261292309,0.431664437,0.306104809,0.241384551,0.202291071,0.468307257,0.532197893,0.249655947,0.779982507,0.656380177,0.526614249,0.428955555,0.549889803,0.446296543,0.453082412,0.647353649,0.168488488,0.207868338,0.139972582,0.143651038,0.165176436,0.317532122,0.442595094,0.102584563,0.129754975,0.367920578,0.140956074,0.298572421,0.192377344,0.308760196,0.146227404,0.120124452,0.125906959,0.14835079,0.156745598,0.149419501,0.141421795,0.366279036,0.149484009,0.10044539,0.129981041,0.108704142,0.137164578,0.126286298,0.26333788,0.140423968,0.12056265,0.121258296,0.1549972,0.156366035,0.258919567,0.295121133,0.372069716,0.413237929,0.381265163,0.50080663,0.666602731,0.243577555,0.193844289,0.710343361,0.138611376,0.147449046,0.141636819,0.152200535,0.134179279,0.14423205,0.150122508,0.134277642,0.150029793,0.12836352,0.143041819,0.177001983,0.172295034,0.151024103,0.156660452,0.170252234,0.193927363,0.225197583,0.167481408,0.187809646,0.29492268,0.126311511,0.138279125,0.139002264,0.166640818,0.289893776,0.265466452,0.195753798,0.131796762,0.198191762,0.170500964,0.163328469,0.163250521,0.213931844,0.133494169,0.155056387,0.119342566,0.156069294,0.142914727,0.140387297
t19,0.165831268,0.139583409,0.183864757,0.402568042,0.411209226,0.197425336,0.274094284,0.193182513,0.155160233,0.185913339,0.118833542,0.20892553,0.086315058,0.125221699,0.259488732,0.422310531,0.649530828,0.759973526,0.453785956,0.199440151,0.150701344,0.340879887,0.195978403,0.608530283,0.343759149,0.335135669,0.258504391,0.432021201,0.299996018,0.238217458,0.201285183,0.482394874,0.556548595,0.273250043,0.815653145,0.644868314,0.504320383,0.432998329,0.540769041,0.447916895,0.449481696,0.631567001,0.171475247,0.217710957,0.143183574,0.150758564,0.167096183,0.31449753,0.45622173,0.098848887,0.128635406,0.371247172,0.138973549,0.285456657,0.190896377,0.306754023,0.145649239,0.118833542,0.126054287,0.147096336,0.153872848,0.149462119,0.140899718,0.37226519,0.152543351,0.100011781,0.127974138,0.104604088,0.133807272,0.126471505,0.264853567,0.138048723,0.119671695,0.120845295,0.157435611,0.155160233,0.255936384,0.318718016,0.368513644,0.427753836,0.372374266,0.488727897,0.692781746,0.24297449,0.191494644,0.701475441,0.14019154,0.146421939,0.142375395,0.152182609,0.134439483,0.144927651,0.149514675,0.134016842,0.149213806,0.129893452,0.145258814,0.176001385,0.172164977,0.150924906,0.155524284,0.169966415,0.194524288,0.225201756,0.166331932,0.185779124,0.298480451,0.128304809,0.135560304,0.139618441,0.160528883,0.274196893,0.256004274,0.205615759,0.127770424,0.20021303,0.171039999,0.165406913,0.164055273,0.224843696,0.128628403,0.153573662,0.122929722,0.173291311,0.147582218,0.140635222
t20,0.16450648,0.141233727,0.185272485,0.391283512,0.401631147,0.197900355,0.306208074,0.192968994,0.15395844,0.18379052,0.117547452,0.211418942,0.086550258,0.129091546,0.256195098,0.470864773,0.643730402,0.734894037,0.458351731,0.19657585,0.147303566,0.339239091,0.194243759,0.624369502,0.340354353,0.334848523,0.255804509,0.432378322,0.293971807,0.23524569,0.202446193,0.499404907,0.57681793,0.302615821,0.851127088,0.632981181,0.482914865,0.437073916,0.531795502,0.449542344,0.445906252,0.616184533,0.174486279,0.227805883,0.146423727,0.158009112,0.169026017,0.311483681,0.470220149,0.095154494,0.127519414,0.37459752,0.137002006,0.272731125,0.189421132,0.304757029,0.145072058,0.117547452,0.126201674,0.145846263,0.151022762,0.149504721,0.140378386,0.378328353,0.1556288,0.099578731,0.125978708,0.100553274,0.130481705,0.126656815,0.266374737,0.135689303,0.118783049,0.120432787,0.159890443,0.15395844,0.253246188,0.344265789,0.364449918,0.436265588,0.365682334,0.478017658,0.718498349,0.242372319,0.188929126,0.693785548,0.141778767,0.145397767,0.14311555,0.152164683,0.134699911,0.145624653,0.1489079,0.13375625,0.148399666,0.131430089,0.147489607,0.175003454,0.172034904,0.150825769,0.154391646,0.169680819,0.195122167,0.225205958,0.165186018,0.183759466,0.302067608,0.130309537,0.13286227,0.140235662,0.154517561,0.259062797,0.246754095,0.215735048,0.123789996,0.202244997,0.170583263,0.167594448,0.16885139,0.23913902,0.123928085,0.148930743,0.125147805,0.227258667,0.152145341,0.142461747
t21,0.163186461,0.14289175,0.186701506,0.382359326,0.392971545,0.199180558,0.356397063,0.19275561,0.15276061,0.181679577,0.116266154,0.213928357,0.086785607,0.13300471,0.252927601,0.524415076,0.637984872,0.71074295,0.462958395,0.193732753,0.143937677,0.338013083,0.192619562,0.640640259,0.33697477,0.334561557,0.253202051,0.432735622,0.288030416,0.232425839,0.204799056,0.51840663,0.592505932,0.33773759,0.885263264,0.621324539,0.462345719,0.441182792,0.522965848,0.451173037,0.442355782,0.601190984,0.176098973,0.238162905,0.149693474,0.165407017,0.170965984,0.308757037,0.484605759,0.091500677,0.126406983,0.377971739,0.135041431,0.260378629,0.187951624,0.302769065,0.14449577,0.116266154,0.126349151,0.144600525,0.148195013,0.149547338,0.139857829,0.384470075,0.158740714,0.099146254,0.123994634,0.096550815,0.127187431,0.126842216,0.26790148,0.133345589,0.117896691,0.120020762,0.162361905,0.15276061,0.250692785,0.371325761,0.360135406,0.44451797,0.359973818,0.467887402,0.745284319,0.241771042,0.186380863,0.686188221,0.143373087,0.144376501,0.143857226,0.152146712,0.134960517,0.146322995,0.148302138,0.133495837,0.147587359,0.132973477,0.149734378,0.174008176,0.171904936,0.150726631,0.153262556,0.169395432,0.195720941,0.225210145,0.164043695,0.181750596,0.305684537,0.132325813,0.130184814,0.140853986,0.148604348,0.244461745,0.237708747,0.226121843,0.119854733,0.204287693,0.168869287,0.171005964,0.172761649,0.266881943,0.122068904,0.145038217,0.124068417,0.397752732,0.156829208,0.145969018
t22,0.157013386,0.173608214,0.18843022,0.412900239,0.397803277,0.200465083,0.412685126,0.192542344,0.148008063,0.179580435,0.116703935,0.210247368,0.097586289,0.128676102,0.2491384,0.560738623,0.63318646,0.723107278,0.461659431,0.190513074,0.142697781,0.337168217,0.191182688,0.637278438,0.331040174,0.330777764,0.250616044,0.431557834,0.283078551,0.229625732,0.207166299,0.538095772,0.598019123,0.37580514,0.920153975,0.609891593,0.448250741,0.431620866,0.538739085,0.445733458,0.455478072,0.61241293,0.17241931,0.237061173,0.151071265,0.165093452,0.168007612,0.308834285,0.473111898,0.087719433,0.125505999,0.375559747,0.133831948,0.252724528,0.185860023,0.317548841,0.145764112,0.116703935,0.126090646,0.144516096,0.156884328,0.148378491,0.137915403,0.377916634,0.159232289,0.097042769,0.123943411,0.100385472,0.12885353,0.124327287,0.262528628,0.133939147,0.115332797,0.11689321,0.160633385,0.148008063,0.248163357,0.400036365,0.355860591,0.452906668,0.354395002,0.457951158,0.773207366,0.241170645,0.183849633,0.678681731,0.14497456,0.143358156,0.144600421,0.152128786,0.135221332,0.147022724,0.147697404,0.133235618,0.1467769,0.13452369,0.15199323,0.173015594,0.171774983,0.150627524,0.152136981,0.169110268,0.196320698,0.225214332,0.162904903,0.17975235,0.309331596,0.134353742,0.127527654,0.141473353,0.14278686,0.230366156,0.228861555,0.236786976,0.115963861,0.206341222,0.167071342,0.174610242,0.17235744,0.303867638,0.122956187,0.143960193,0.122992396,0.661003292,0.161689833,0.1489079
t23,0.150912851,0.207303613,0.190166786,0.445464909,0.402683794,0.20175387,0.476255745,0.192295909,0.143010154,0.177492991,0.117293753,0.206239045,0.109407067,0.123920962,0.245288536,0.595321715,0.628455043,0.736930966,0.460171759,0.187284276,0.141608968,0.336432725,0.190562934,0.631302774,0.324841887,0.326561719,0.248128563,0.429454356,0.27944088,0.226845056,0.209548086,0.558510423,0.603584707,0.417205334,0.956758559,0.598675907,0.434956998,0.42123428,0.5569278,0.439825267,0.47026211,0.625895143,0.168775767,0.234691948,0.152242079,0.163923383,0.164539307,0.308911562,0.461257011,0.083966598,0.124625586,0.372654706,0.132691607,0.245587587,0.183725089,0.334395945,0.147200257,0.117293753,0.125796646,0.144533649,0.166841149,0.147107407,0.135859311,0.370359659,0.15949218,0.094806708,0.124061793,0.104966827,0.130966872,0.121595502,0.256629616,0.134792432,0.112641588,0.113558032,0.158546001,0.143010154,0.245649442,0.430553466,0.351624817,0.461435318,0.348882824,0.448203385,0.802341819,0.240509525,0.1813353,0.671264291,0.146583259,0.142342702,0.145345211,0.152110845,0.135482296,0.147723779,0.147093698,0.132975593,0.145968258,0.136080742,0.154266283,0.172025621,0.17164509,0.150528461,0.151014894,0.168825328,0.196921363,0.225218534,0.161769629,0.177764729,0.302349895,0.13632375,0.124547787,0.138339147,0.141280606,0.223349616,0.22147356,0.243189439,0.116793051,0.207436249,0.165011629,0.175270319,0.168878078,0.397847354,0.124694668,0.142885402,0.121681303,0.849424601,0.170907751,0.149334922
t24,0.144913808,0.244197711,0.19191137,0.480261177,0.407613754,0.203046992,0.548620224,0.190813288,0.138081342,0.172987998,0.117884599,0.20227173,0.121653982,0.119230121,0.241474748,0.632086813,0.6237607,0.751053512,0.458688259,0.184082791,0.140523493,0.335698456,0.190127075,0.62538588,0.318728298,0.322384983,0.24584423,0.42735967,0.276330769,0.225087345,0.209592268,0.572091401,0.609203637,0.452262253,0.995207071,0.579627514,0.422005981,0.411060899,0.57572329,0.433985353,0.48547858,0.639688194,0.165167794,0.23233664,0.153416723,0.162757039,0.161103487,0.308988839,0.449668646,0.080256373,0.123747408,0.369767368,0.131554961,0.238573357,0.181602195,0.351894975,0.148642197,0.117884599,0.125502884,0.144551188,0.177074552,0.145840779,0.13381514,0.362922192,0.159752235,0.092585564,0.124180213,0.109611221,0.133093029,0.118885137,0.250813633,0.135647774,0.109971441,0.110255063,0.156470492,0.138081342,0.243150964,0.463053048,0.347427696,0.470107406,0.343435913,0.438638777,0.832768083,0.239716038,0.178837672,0.663934529,0.148199216,0.141330168,0.146091521,0.152092919,0.135743499,0.148426235,0.146490961,0.132715732,0.145161465,0.137644693,0.15655373,0.171038285,0.171515241,0.150429398,0.149896294,0.168540627,0.197522983,0.225222722,0.160637915,0.175787613,0.293430358,0.138290972,0.121526003,0.134500071,0.140618429,0.217752263,0.214467853,0.248784423,0.118560217,0.208342165,0.16289638,0.174183905,0.167376712,0.638146937,0.127968162,0.141399682,0.120316155,1.083088994,0.194088265,0.149134398
t25,0.141703025,0.275970608,0.19094722,0.501988113,0.410607755,0.203324258,0.599147737,0.189336419,0.134896919,0.168142781,0.117907867,0.198505357,0.134610698,0.115736648,0.238622278,0.668688238,0.622730315,0.759204984,0.456139058,0.187480122,0.143271551,0.334547848,0.189691693,0.616510332,0.313453913,0.317462534,0.244884104,0.425273806,0.273243397,0.224631235,0.20774062,0.579769433,0.614876688,0.476155102,1.02455318,0.560304284,0.413363874,0.404418588,0.593446255,0.428408921,0.492169559,0.647288024,0.163835257,0.229068249,0.154318437,0.161375925,0.158843085,0.309684336,0.442699105,0.077923261,0.123267658,0.367103249,0.131661639,0.231580913,0.178770885,0.364537776,0.149069175,0.117907867,0.125398293,0.144501239,0.188710362,0.145664096,0.132099941,0.356916577,0.161272019,0.092485346,0.12443316,0.112829722,0.136263445,0.117554091,0.244877368,0.138105929,0.108647831,0.109060645,0.155056328,0.134896919,0.240667701,0.484859884,0.343268663,0.480441868,0.338053167,0.429252148,0.860469878,0.237520799,0.194146082,0.653575003,0.149822459,0.14032048,0.146839395,0.152074963,0.136004865,0.149130061,0.145889297,0.132456109,0.144356459,0.139215618,0.158855662,0.170053601,0.171385437,0.15033038,0.148781151,0.168256119,0.198125556,0.225226924,0.159509644,0.173820928,0.284691393,0.14026916,0.118530408,0.130702332,0.139957458,0.212233365,0.207585052,0.254456997,0.120336518,0.209250152,0.162618637,0.172512025,0.171155736,1.022432089,0.132378563,0.139830977,0.119643413,1.105080962,0.242337003,0.144415319
t26,0.143949851,0.291736931,0.185945407,0.501125455,0.410629302,0.203132555,0.638650358,0.187865287,0.136421621,0.163360387,0.116348878,0.195161179,0.148717597,0.115015216,0.239371687,0.697148204,0.630205512,0.752907455,0.451135933,0.210957691,0.156462491,0.328226864,0.189256832,0.596425533,0.311139733,0.309610695,0.244427368,0.406403333,0.26877594,0.22459206,0.205270156,0.585458279,0.619443536,0.496637821,1.044822097,0.540625751,0.417347997,0.408301175,0.606225252,0.423503369,0.471390098,0.634735703,0.164255425,0.222659633,0.154263303,0.159247369,0.160559312,0.31117788,0.445506245,0.079336599,0.123895466,0.365025312,0.135253161,0.224440232,0.173972413,0.361969233,0.146659315,0.116348878,0.125821501,0.144262955,0.203941792,0.148533493,0.131275609,0.354631394,0.166352019,0.098334171,0.125062421,0.111913837,0.142383784,0.120033279,0.238472268,0.145119786,0.111042939,0.113714851,0.155459866,0.136421621,0.238284886,0.503315389,0.339286387,0.493678719,0.332761467,0.421795905,0.887906373,0.235337421,0.216304123,0.64239651,0.151453078,0.139313653,0.147588849,0.152057037,0.136266455,0.149835259,0.145288587,0.13219665,0.143553272,0.140793487,0.161172211,0.169071496,0.171255648,0.150231391,0.147669464,0.167971835,0.198729038,0.225231096,0.158384889,0.171864584,0.276127517,0.142258421,0.115560666,0.126945347,0.139297709,0.206791222,0.200821981,0.260208696,0.12212199,0.2101603,0.16434373,0.170537099,0.174973741,1.305341363,0.136272088,0.139163598,0.120238505,0.97428757,0.296781778,0.136707038
